geonameid,name,latitude,longitude,feature_code,country_code,population
2152660,Port MacDonnell,-38.05313,140.69963,PPL,AU,805
2152667,Portland,-38.3462,141.60257,PPL,AU,9375
2152668,Portland,-33.35709,149.98148,PPL,AU,2326
2152671,Port Kembla,-34.4818,150.9012,PPLX,AU,5012
2152674,Port Hacking,-34.06791,151.12561,PPLX,AU,1079
2152676,Port Fairy,-38.38535,142.2371,PPL,AU,3285
2152681,Port Douglas,-16.48383,145.46725,PPL,AU,3650
2152683,Port Campbell,-38.61919,142.99583,PPL,AU,554
2152686,Portarlington,-38.11542,144.65559,PPL,AU,3490
2152698,Porepunkah,-36.69606,146.91038,PPL,AU,1024
2152712,Poowong,-38.34285,145.76379,PPL,AU,620
2152740,Pontville,-42.68705,147.2686,PPL,AU,617
2152750,Pomona,-26.36685,152.85574,PPLX,AU,2820
2152799,Pokolbin,-32.8,151.28333,PPLX,AU,1309
2152812,Point Vernon,-25.25727,152.81725,PPL,AU,5693
2152815,Point Lonsdale,-38.28173,144.61055,PPL,AU,2490
2152819,Point Cook,-37.91482,144.75088,PPLX,AU,66781
2152820,Point Clare,-33.44378,151.32732,PPLX,AU,3676
2152855,Plenty,-37.66667,145.11667,PPLX,AU,2315
2152900,Plainland,-27.56667,152.41667,PPL,AU,1566
2152917,Pitt Town,-33.58718,150.85857,PPLX,AU,2982
2152918,Pittsworth,-27.71638,151.63399,PPL,AU,3197
2152985,Pinnaroo,-35.26155,140.91199,PPL,AU,720
2153082,Pine Mountain,-27.55,152.7,PPLX,AU,1630
2153168,Pimpama,-27.81667,153.3,PPLX,AU,9396
2153259,Picton,-34.16995,150.61168,PPL,AU,4737
2153301,Pialba,-25.287,152.84369,PPLX,AU,3984
2153335,Phillip,-35.35035,149.09151,PPLX,AU,3079
2153336,Phillip,-31.13333,150.85,PPL,AU,1909
2153359,Petrie,-27.26667,152.98333,PPLX,AU,8494
2153389,Perthville,-33.48741,149.54642,PPL,AU,603
2153391,Perth,-41.57231,147.17096,PPL,AU,2907
2153466,Penshurst,-37.87528,142.29071,PPL,AU,624
2153467,Penshurst,-33.96667,151.08333,PPLX,AU,12673
2153471,Penrith,-33.75,150.7,PPLX,AU,13343
2153473,Penola,-37.3752,140.83678,PPL,AU,1376
2153483,Pennant Hills,-33.73783,151.07216,PPLX,AU,7199
2153494,Penguin,-41.12258,146.07318,PPL,AU,3728
2153496,Pendle Hill,-33.80402,150.95543,PPLX,AU,7150
2153566,Peeramon,-17.31033,145.61133,PPL,AU,625
2153618,Pearl Beach,-33.54436,151.30336,PPLX,AU,522
2153623,Pearcedale,-38.203,145.23488,PPLX,AU,3867
2153633,Peak Hill,-32.72387,148.19052,PPL,AU,768
2153639,Peak Crossing,-27.78373,152.72605,PPL,AU,946
2153650,Peachester,-26.84551,152.884,PPLX,AU,1350
2153657,Paynesville,-37.91886,147.71944,PPL,AU,3285
2153662,Paxton,-32.90609,151.28493,PPL,AU,924
2153701,Paterson,-32.60613,151.61589,PPL,AU,875
2153720,Pascoe Vale,-37.73333,144.93333,PPLX,AU,18171
2153770,Parkville,-37.78333,144.95,PPLX,AU,7074
2153773,Park Ridge,-27.71667,153.03333,PPLX,AU,2487
2153775,Parkhurst,-23.3,150.51667,PPL,AU,2572
2153778,Parkes,-33.1372,148.1759,PPL,AU,9832
2153784,Parkdale,-37.99187,145.08128,PPLX,AU,12308
2153829,Panton Hill,-37.64082,145.23991,PPLX,AU,1028
2153873,Pambula,-36.9301,149.8745,PPL,AU,974
2153887,Palmwoods,-26.68584,152.96135,PPLX,AU,5575
2153914,Palmers Island,-29.4198,153.28841,PPL,AU,564
2153924,Palm Beach,-33.59664,151.32384,PPLX,AU,1450
2153925,Palm Beach,-28.11694,153.46584,PPLX,AU,15205
2153930,Pallarenda,-19.20104,146.77341,PPLX,AU,787
2153950,Pakenham Upper,-38.01667,145.51667,PPLX,AU,1139
2153953,Pakenham,-38.07018,145.47411,PPLX,AU,54118
2154048,Oxley,-36.45,146.36667,PPL,AU,606
2154050,Oxley,-27.55,152.98333,PPLX,AU,8344
2154088,Ouyen,-35.07087,142.32034,PPL,AU,1185
2154172,Ormond,-37.9,145.03333,PPLX,AU,8328
2154176,Ormiston,-27.51667,153.25,PPLX,AU,5669
2154178,Ormeau,-27.76791,153.2428,PPLX,AU,14180
2154195,Orford,-42.56017,147.8718,PPL,AU,616
2154208,Orbost,-37.69644,148.457,PPL,AU,2164
2154219,Orange,-33.28397,149.10018,PPL,AU,41920
2154261,Oonoonba,-19.29684,146.82091,PPLX,AU,1638
2154344,One Mile,-27.62902,152.73768,PPLX,AU,2054
2154386,Olinda,-37.85,145.36667,PPLX,AU,1773
2154420,Lancefield,-37.27733,144.73596,PPL,AU,2439
2154445,Old Beach,-42.77758,147.26659,PPLX,AU,3667
2154447,Old Bar,-31.9694,152.58807,PPL,AU,4366
2154481,Officer,-38.05916,145.40947,PPLX,AU,18503
2154496,Barwon Heads,-38.27448,144.48853,PPL,AU,3685
2154537,Oberon,-33.70398,149.85915,PPL,AU,3234
2154544,Oatley,-33.98004,151.07201,PPLX,AU,10301
2154545,Oatlands,-42.30302,147.36723,PPL,AU,669
2154616,Oakleigh East,-37.9,145.11667,PPLX,AU,6344
2154618,Oakleigh,-37.89809,145.08837,PPLX,AU,8442
2154630,Oakhurst,-25.51253,152.63583,PPL,AU,1397
2154656,Oakey,-27.43305,151.72063,PPL,AU,4724
2154660,Oakdale,-34.0793,150.5132,PPL,AU,1813
2154670,Nyora,-38.33364,145.67248,PPLX,AU,1644
2154672,Nyngan,-31.56375,147.19373,PPL,AU,2203
2154686,Nyah West,-35.18537,143.35082,PPL,AU,670
2154687,Nyah,-35.17547,143.37736,PPL,AU,546
2154714,Nundle,-31.46497,151.12639,PPL,AU,517
2154720,Nunawading,-37.82043,145.17308,PPLX,AU,12413
2154723,Numurkah,-36.08846,145.44215,PPL,AU,4396
2154787,Nowra,-34.88422,150.60036,PPL,AU,9598
2154796,Notting Hill,-37.905,145.1427,PPLX,AU,3052
2154826,North Wonthaggi,-38.57769,145.59302,PPL,AU,2746
2154849,North Turramurra,-33.71313,151.14638,PPLX,AU,4228
2154855,North Sydney,-33.839,151.2072,PPLX,AU,8055
2154912,North Melbourne,-37.79798,144.94512,PPLX,AU,15395
2154913,Northmead,-33.78378,150.99858,PPLX,AU,11042
2154917,North Mackay,-21.12009,149.17941,PPLX,AU,5742
2154918,North Lismore,-28.78876,153.28035,PPL,AU,783
2154949,North Haven,-31.6368,152.81357,PPL,AU,1740
2154962,Fitzroy North,-37.78862,144.97885,PPLX,AU,12781
2155001,Northcote,-37.76667,145,PPLX,AU,25276
2155047,North Bourke,-30.0523,145.94889,PPLX,AU,544
2155072,North Arm,-26.52479,152.95522,PPLX,AU,652
2155085,Normanton,-17.67183,141.07721,PPL,AU,1555
2155092,Normanhurst,-33.7237,151.09576,PPLX,AU,5211
2155119,Nords Wharf,-33.13133,151.60725,PPLX,AU,860
2155132,Noosaville,-26.4,153.06667,PPLX,AU,9811
2155135,Noosa Heads,-26.39433,153.0901,PPL,AU,7041
2155175,Nome,-19.36245,146.94672,PPLX,AU,1048
2155204,Noble Park,-37.96667,145.16667,PPLX,AU,30921
2155218,Nobby,-27.86161,151.90114,PPL,AU,548
2155321,Nimbin,-28.59545,153.22336,PPL,AU,1549
2155329,Nikenbah,-25.31936,152.8041,PPL,AU,644
2155354,Nicholson,-37.81667,147.73333,PPL,AU,1045
2155370,Nhill,-36.33333,141.65006,PPL,AU,2156
2155386,Newtown,-33.89835,151.17754,PPLX,AU,14820
2155392,Newstead,-41.44108,147.16183,PPLX,AU,4719
2155393,Newstead,-37.10598,144.06467,PPL,AU,820
2155398,Newstead,-27.45314,153.04183,PPLX,AU,2163
2155411,Newport,-37.84427,144.88483,PPLX,AU,13658
2155412,Newport,-33.65639,151.31401,PPL,AU,9048
2155415,New Norfolk,-42.78261,147.0587,PPL,AU,5366
2155416,Newnham,-41.38969,147.11397,PPLX,AU,6481
2155424,Newmarket,-27.43534,153.00781,PPLX,AU,4817
2155439,Newington,-37.55846,143.82485,PPLX,AU,1876
2155472,Newcastle,-32.92953,151.7801,PPLA2,AU,508437
2155529,Nerrina,-37.55,143.88333,PPLX,AU,931
2155542,Nerang,-27.98941,153.33633,PPLX,AU,16739
2155547,Nemingha,-31.12368,150.9892,PPLX,AU,675
2155562,Nelson Bay,-32.72043,152.14398,PPLX,AU,6096
2155600,Neerim South,-38.01683,145.95447,PPL,AU,1599
2155628,Nebo,-21.68333,148.68333,PPL,AU,1085
2155710,Narromine,-32.23121,148.24052,PPL,AU,4602
2155717,Narre Warren North,-37.98333,145.31667,PPLX,AU,7583
2155718,Narre Warren,-38.03333,145.3,PPLX,AU,27689
2155731,Narrandera,-34.74752,146.55096,PPL,AU,4391
2155742,Narrabri,-30.32488,149.78266,PPL,AU,7866
2155745,Narrabeen,-33.71277,151.29736,PPLX,AU,8049
2155750,Narooma,-36.21783,150.13247,PPL,AU,2633
2155753,Nar Nar Goon North,-38.01667,145.56667,PPLX,AU,736
2155754,Nar Nar Goon,-38.08246,145.57008,PPLX,AU,995
2155772,Narellan,-34.04338,150.73236,PPLX,AU,3583
2155783,Narara,-33.39593,151.33527,PPLX,AU,7841
2155787,Narangba,-27.20338,152.95923,PPL,AU,20910
2155796,Naracoorte,-36.95785,140.7383,PPL,AU,5876
2155802,Napoleons,-37.66667,143.83333,PPL,AU,540
2155845,Nanango,-26.67157,152.00211,PPL,AU,3573
2155848,Nana Glen,-30.13333,153.01667,PPL,AU,1036
2155858,Nambucca Heads,-30.64318,153.00884,PPL,AU,6529
2155859,Nambucca,-30.63333,152.98333,PPL,AU,6137
2155862,Nambour,-26.62613,152.95941,PPLX,AU,11482
2155878,Nagambie,-36.78515,145.15375,PPL,AU,1881
2155892,Nabiac,-32.09837,152.37627,PPL,AU,1215
2155907,Myrtleford,-36.56104,146.72371,PPL,AU,3285
2156034,Muswellbrook,-32.26118,150.89009,PPL,AU,16000
2156049,Murwillumbah,-28.32732,153.39339,PPLX,AU,7097
2156053,Murtoa,-36.62009,142.46677,PPL,AU,851
2156058,Murrurundi,-31.76422,150.83575,PPL,AU,1031
2156067,Murrumbeena,-37.9,145.06667,PPLX,AU,9767
2156069,Murrumbateman,-34.97199,149.02985,PPL,AU,3154
2156138,Murphys Creek,-27.46371,152.05494,PPL,AU,617
2156157,Murgon,-26.2417,151.94047,PPL,AU,2386
2156176,Murchison,-36.61888,145.21719,PPL,AU,891
2156215,Mungindi,-28.97668,148.98808,PPL,AU,589
2156240,Mundubbera,-25.59266,151.30225,PPL,AU,1345
2156298,Mulwala,-35.98536,146.00534,PPL,AU,2302
2156307,Mullumbimby,-28.55236,153.49956,PPL,AU,3629
2156310,Mullion Creek,-33.1252,149.1276,PPL,AU,534
2156340,Mulgrave,-37.92845,145.17708,PPLX,AU,19889
2156345,Mulgoa,-33.838,150.64963,PPLX,AU,1848
2156367,Mulbring,-32.90476,151.48508,PPL,AU,586
2156403,Mudgeeraba,-28.08333,153.36667,PPLX,AU,13466
2156404,Mudgee,-32.59426,149.5871,PPL,AU,11457
2156472,Mourilyan,-17.58258,146.04349,PPL,AU,551
2156480,Moura,-24.5722,149.96729,PPL,AU,2226
2156492,Mount Waverley,-37.87709,145.12939,PPLX,AU,35340
2156501,Mount Victoria,-33.59104,150.25539,PPLX,AU,989
2156524,Mount Samson,-27.3,152.85,PPLX,AU,592
2156540,Mount Pleasant,-33.46281,151.3571,PPLX,AU,1370
2156544,Mount Pleasant,-37.58333,143.86667,PPLX,AU,2122
2156546,Mount Perry,-25.17915,151.64712,PPL,AU,553
2156564,Mount Morgan,-23.64532,150.38902,PPL,AU,1926
2156578,Mount Martha,-38.26667,145.01667,PPLX,AU,19846
2156590,Mount Macedon,-37.40048,144.58412,PPL,AU,1305
2156620,Mount Hunter,-34.07167,150.63782,PPL,AU,697
2156636,Mount Gravatt,-27.53333,153.08333,PPLX,AU,3295
2156643,Mount Gambier,-37.8318,140.77919,PPL,AU,25591
2156652,Mount Evelyn,-37.78333,145.38333,PPLX,AU,9467
2156663,Mount Eliza,-38.18333,145.08333,PPLX,AU,18734
2156666,Mount Egerton,-37.63333,144.1,PPL,AU,572
2156669,Mount Duneed,-38.24089,144.33748,PPLX,AU,1555
2156671,Mount Druitt,-33.76667,150.81667,PPLX,AU,16682
2156679,Mount Dandenong,-37.83333,145.36667,PPLX,AU,1214
2156681,Mount Crosby,-27.53948,152.80583,PPLX,AU,1814
2156682,Mount Cottrell,-37.81667,144.58333,PPLX,AU,575
2156683,Mount Cotton,-27.63333,153.23333,PPLX,AU,6729
2156694,Mount Colah,-33.68333,151.11667,PPLX,AU,6974
2156695,Mount Clear,-37.6,143.88333,PPLX,AU,3312
2156722,Mount Beauty,-36.73628,147.17531,PPL,AU,808
2156777,Moss Vale,-34.55374,150.37115,PPL,AU,8430
2156783,Mossman,-16.46292,145.37144,PPL,AU,2084
2156813,Mosman,-33.83902,151.23956,PPLX,AU,27844
2156825,Morwell,-38.23476,146.39499,PPL,AU,13620
2156833,Moruya Heads,-35.91774,150.15375,PPL,AU,936
2156834,Moruya,-35.9125,150.08144,PPL,AU,3943
2156850,Mortlake,-38.08102,142.80827,PPL,AU,1334
2156851,Mortlake,-33.84217,151.10719,PPLX,AU,1021
2156853,Mortdale,-33.96897,151.07231,PPLX,AU,10315
2156878,Mornington,-38.21792,145.03876,PPLX,AU,25759
2156890,Morisset,-33.10801,151.48706,PPLX,AU,3176
2156897,Moriac,-38.24092,144.17477,PPL,AU,776
2156927,Moree,-29.46278,149.84157,PPL,AU,9779
2156933,Mordialloc,-38,145.08333,PPLX,AU,8027
2156934,Morayfield,-27.10876,152.94907,PPLX,AU,21221
2156942,South Morang,-37.65,145.1,PPLX,AU,24989
2156974,Mooroopna,-36.4,145.35,PPL,AU,8312
2156977,Mooroolbark,-37.78247,145.31682,PPLX,AU,23059
2156981,Moorooduc,-38.21667,145.11667,PPLX,AU,1063
2157013,Moore,-30.99255,150.9102,PPL,AU,862
2157026,Moorabbin,-37.94146,145.05779,PPLX,AU,5824
2157056,Moonee Ponds,-37.76667,144.91667,PPLX,AU,16224
2157060,Moonee Beach,-30.20575,153.15293,PPL,AU,1985
2157076,Moonbi,-31.01775,151.07062,PPL,AU,1099
2157078,Moonbah,-36.4818,148.5512,PPL,AU,603
2157090,Moonah,-42.84617,147.30228,PPLX,AU,5311
2157109,Mooloolaba,-26.68164,153.11925,PPLX,AU,9502
2157123,Moolap,-38.18333,144.43333,PPL,AU,1318
2157157,Montville,-26.68333,152.88333,PPLX,AU,1071
2157161,Montrose,-37.81667,145.35,PPLX,AU,6595
2157166,Monto,-24.86477,151.12199,PPL,AU,1225
2157167,Montmorency,-37.71667,145.11667,PPLX,AU,9250
2157172,Montefiores,-32.53333,148.93333,PPL,AU,571
2157182,Mont Albert,-37.81788,145.10799,PPLX,AU,4948
2157239,Monbulk,-37.87427,145.42592,PPLX,AU,3651
2157243,Mona Vale,-33.67757,151.30307,PPL,AU,10877
2157247,Monash,-34.2384,140.56131,PPL,AU,1097
2157272,Molong,-33.09233,148.87002,PPL,AU,2560
2157299,Mole Creek,-41.57816,146.40422,PPL,AU,509
2157331,Moggill,-27.58333,152.86667,PPLX,AU,4582
2157343,Moe,-38.17828,146.26099,PPL,AU,9375
2157355,Moama,-36.10413,144.7608,PPL,AU,6164
2157373,Mittagong,-34.45002,150.44572,PPL,AU,5725
2157380,Mitchelton,-27.41667,152.96667,PPLX,AU,8387
2157408,Mitchell,-29.68333,152.11667,PPL,AU,628
2157409,Mitchell,-26.4849,147.9742,PPL,AU,1178
2157410,Mitcham,-37.81667,145.2,PPLX,AU,16795
2157486,Miriam Vale,-24.33215,151.56291,PPL,AU,506
2157487,Mirboo North,-38.40101,146.16135,PPL,AU,2120
2157491,Mirani,-21.15729,148.86217,PPL,AU,1504
2157495,Miranda,-34.03857,151.10005,PPLX,AU,15111
2157508,Minto,-34.03333,150.85,PPLX,AU,12461
2157527,Minnamurra,-34.62261,150.85033,PPLX,AU,738
2157529,Minmi,-32.87832,151.61726,PPLX,AU,737
2157567,Miners Rest,-37.4808,143.80107,PPL,AU,3042
2157576,Minden,-27.55965,152.54493,PPL,AU,1212
2157601,Milton,-35.31644,150.4361,PPL,AU,1616
2157627,Millthorpe,-33.44601,149.18539,PPL,AU,1208
2157635,Mill Park,-37.66667,145.06667,PPLX,AU,28712
2157641,Millmerran,-27.87913,151.27058,PPL,AU,1548
2157652,Millicent,-37.59389,140.34947,PPL,AU,4924
2157654,Millgrove,-37.75527,145.65347,PPLX,AU,1666
2157655,Millfield,-32.88856,151.26131,PPL,AU,982
2157678,Millaa Millaa,-17.5139,145.61291,PPL,AU,524
2157694,Miles,-26.65836,150.18822,PPL,AU,2030
2157698,Mildura,-34.18551,142.16251,PPL,AU,34565
2157705,Milawa,-36.43333,146.43333,PPL,AU,592
2157926,Michelago,-35.71667,149.16667,PPL,AU,536
2157958,Metung,-37.89154,147.853,PPL,AU,1382
2157995,Merrylands,-33.83333,150.98333,PPLX,AU,29508
2158004,Merriwa,-32.13922,150.35562,PPL,AU,1759
2158020,Merimbula,-36.88901,149.90961,PPL,AU,3973
2158028,Merrijig,-37.1,146.25,PPL,AU,735
2158029,Merrigum,-36.37236,145.13222,PPL,AU,653
2158051,Mernda,-37.60075,145.09555,PPLX,AU,23369
2158087,Meredith,-37.84539,144.07738,PPL,AU,761
2158100,Merbein,-34.16802,142.06599,PPL,AU,4976
2158106,Menzies Creek,-37.91667,145.4,PPLX,AU,966
2158109,Mentone,-37.98333,145.06667,PPLX,AU,13197
2158119,Menindee,-32.39286,142.41823,PPL,AU,605
2158123,Mendooran,-31.82288,149.1222,PPL,AU,549
2158128,Menangle,-34.12675,150.73868,PPL,AU,1144
2158130,Menai,-34.01667,151.01667,PPLX,AU,10199
2158145,Melton South,-37.70773,144.57493,PPLX,AU,11362
2158151,Melton,-37.68339,144.58543,PPLX,AU,7999
2158177,Melbourne,-37.814,144.96332,PPLA,AU,5350705
2158204,Meeniyan,-38.57689,146.01933,PPL,AU,748
2158220,Medowie,-32.7415,151.8676,PPLX,AU,9301
2158221,Medlow Bath,-33.67464,150.27881,PPLX,AU,679
2158294,McLeans Ridges,-28.8,153.38333,PPL,AU,511
2158307,McKinnon,-37.911,145.038,PPLX,AU,6878
2158310,McKinlay,-21.26667,141.3,PPL,AU,631
2158494,Maudsland,-27.95,153.26667,PPLX,AU,5468
2158504,Matraville,-33.96344,151.23195,PPLX,AU,9768
2158509,Mathoura,-35.8152,144.9012,PPL,AU,933
2158520,Matcham,-33.41667,151.41667,PPLX,AU,947
2158538,Mascot,-33.92598,151.19347,PPLX,AU,15985
2158561,Maryborough,-37.04562,143.73923,PPL,AU,7830
2158562,Maryborough,-25.54073,152.70493,PPL,AU,27489
2158574,Marulan,-34.70836,150.00966,PPL,AU,1162
2158626,Marrickville,-33.90741,151.15546,PPLX,AU,26140
2158635,Marrangaroo,-33.43333,150.11667,PPLX,AU,915
2158651,Maroubra,-33.95,151.23333,PPLX,AU,30224
2158652,Maroota,-33.46179,150.98242,PPLX,AU,621
2158663,Marong,-36.73333,144.13333,PPL,AU,1394
2158687,Marlo,-37.79622,148.53191,PPL,AU,520
2158724,Maribyrnong,-37.77241,144.88435,PPLX,AU,12573
2158731,Marian,-21.14386,148.94209,PPL,AU,3702
2158744,Margate,-43.02814,147.26256,PPL,AU,3849
2158745,Margate,-27.24761,153.09809,PPLX,AU,7342
2158767,Mareeba,-16.99096,145.42306,PPL,AU,8585
2158777,Marburg,-27.56609,152.59705,PPLX,AU,885
2158812,Mapleton,-26.62431,152.86784,PPLX,AU,1568
2158839,Mansfield,-37.052,146.08846,PPL,AU,4844
2158867,Manly,-33.79798,151.28826,PPLX,AU,16170
2158874,Manilla,-30.74748,150.71974,PPL,AU,2516
2158877,Manildra,-33.18248,148.68909,PPL,AU,749
2158883,Mangrove Mountain,-33.3,151.2,PPLX,AU,702
2158916,Mandurang,-36.81667,144.3,PPL,AU,631
2158952,Malvern,-37.86259,145.02811,PPLX,AU,9929
2158964,Malmsbury,-37.18856,144.38475,PPL,AU,864
2158977,Mallacoota,-37.55896,149.75407,PPL,AU,1062
2158983,Maleny,-26.76001,152.84926,PPL,AU,3696
2158988,Maldon,-36.9957,144.06834,PPL,AU,1665
2159006,Malanda,-17.35228,145.59528,PPL,AU,2004
2159018,Malabar,-33.96216,151.24796,PPLX,AU,5403
2159045,Maitland,-32.73308,151.5574,PPLA2,AU,89597
2159093,Magra,-42.75,147.06667,PPL,AU,694
2159131,Maffra,-37.97132,146.98366,PPL,AU,5050
2159141,Maddingley,-37.68518,144.43245,PPL,AU,3426
2159177,Macleod,-37.723,145.073,PPLX,AU,9892
2159185,Maclean,-29.4581,153.19753,PPL,AU,2701
2159194,Macksville,-30.7078,152.92029,PPL,AU,2622
2159220,Mackay,-21.15345,149.16554,PPLA2,AU,121691
2159231,Macedon,-37.41963,144.56242,PPL,AU,1972
2159256,Macclesfield,-37.88333,145.48333,PPLX,AU,797
2159266,Macarthur,-38.03387,142.00183,PPL,AU,519
2159291,Lysterfield,-37.93333,145.3,PPLX,AU,6569
2159372,Luddenham,-33.8785,150.68863,PPLX,AU,1776
2159389,Lucknow,-37.81667,147.65,PPL,AU,1227
2159395,Lucindale,-36.97271,140.37013,PPL,AU,524
2159397,Lucinda,-18.52785,146.33125,PPL,AU,649
2159416,Loxton,-34.4502,140.56908,PPLA2,AU,4513
2159424,Lowood,-27.46555,152.57625,PPL,AU,4106
2159432,Low Head,-41.08,146.80751,PPL,AU,536
2159452,Lower Portland,-33.45,150.88333,PPLX,AU,574
2159454,Lower Plenty,-37.73333,145.11667,PPLX,AU,3832
2159497,Lovely Banks,-38.06667,144.33333,PPLX,AU,2271
2159500,Loveday,-34.28333,140.43333,PPL,AU,615
2159545,Lorne,-38.54043,143.97636,PPL,AU,1196
2159550,Lorn,-32.72701,151.57245,PPLX,AU,1305
2159565,Loomberah,-31.28272,151.01875,PPL,AU,503
2159606,Longwarry,-38.11279,145.76849,PPLX,AU,2436
2159630,Longreach,-23.44212,144.24921,PPL,AU,3690
2159654,Long Jetty,-33.35917,151.48834,PPLX,AU,6399
2159683,Longford,-41.60512,147.11887,PPL,AU,3769
2159684,Longford,-38.16237,147.08591,PPL,AU,1444
2159729,Logan Village,-27.76832,153.10762,PPLX,AU,4322
2159732,Loganlea,-27.67535,153.13472,PPLX,AU,7296
2159734,Loganholme,-27.68444,153.1864,PPLX,AU,6222
2159761,Lockwood,-36.81113,144.15761,PPL,AU,752
2159769,Lockington,-36.27124,144.53729,PPL,AU,801
2159774,Lockhart,-35.22333,146.71816,PPL,AU,1030
2159789,Lochinvar,-32.6987,151.45522,PPLX,AU,771
2159795,Loch,-38.3691,145.70811,PPL,AU,619
2159851,Liverpool,-33.91938,150.92588,PPLA2,AU,27545
2159912,Little River,-37.96667,144.5,PPLX,AU,1353
2160053,Lithgow,-33.4845,150.14903,PPL,AU,5125
2160063,Lismore,-28.81354,153.2773,PPL,AU,3924
2160070,Lisarow,-33.38333,151.36667,PPLX,AU,5036
2160091,Linton,-37.68634,143.5629,PPL,AU,574
2160113,Lindisfarne,-42.84837,147.36192,PPLX,AU,5992
2160114,Lindfield,-33.78333,151.16667,PPLX,AU,9616
2160187,Lilydale,-41.25027,147.21758,PPL,AU,568
2160188,Lilydale,-37.75,145.35,PPLX,AU,17348
2160232,Lightning Ridge,-29.42743,147.97865,PPL,AU,2636
2160258,Lidcombe,-33.86436,151.0397,PPLX,AU,19791
2160277,Lewisham,-42.83333,147.61667,PPL,AU,667
2160297,Leura,-33.71667,150.33333,PPL,AU,4802
2160299,Leumeah,-34.05,150.83333,PPLX,AU,9767
2160308,Lethbridge,-37.96571,144.13574,PPL,AU,994
2160336,Leopold,-38.19001,144.46825,PPLX,AU,12389
2160339,Leongatha,-38.47607,145.94685,PPL,AU,5408
2160354,Leneva,-36.21667,146.9,PPL,AU,841
2160368,Leitchville,-35.90393,144.30219,PPL,AU,543
2160386,Leichhardt,-33.88341,151.15625,PPLX,AU,14373
2160399,Legana,-41.36572,147.04584,PPL,AU,3926
2160413,Leeton,-34.55105,146.40483,PPL,AU,8634
2160477,Lawson,-33.72064,150.42975,PPL,AU,2651
2160483,Lawrence,-29.4921,153.09689,PPL,AU,1014
2160484,Lawnton,-27.28333,152.98333,PPLX,AU,5560
2160493,Lavington,-36.03976,146.93958,PPLX,AU,12334
2160499,Camden Haven,-31.64484,152.79462,PPL,AU,2089
2160514,Laura,-15.52167,144.19865,PPL,AU,520
2160517,Launceston,-41.43876,147.13467,PPLA2,AU,90953
2160519,Lauderdale,-42.91364,147.48747,PPLX,AU,2592
2160523,Latrobe,-41.24641,146.42458,PPL,AU,4058
2160546,Largs,-32.7,151.6,PPLX,AU,1894
2160560,Lara,-38.02388,144.40617,PPLX,AU,15919
2160582,Langwarrin,-38.16667,145.16667,PPLX,AU,22146
2160602,Lang Lang,-38.26605,145.5621,PPLX,AU,1543
2160625,Lane Cove,-33.8157,151.16679,PPLX,AU,12363
2160645,Landsborough,-26.80666,152.96095,PPLX,AU,3834
2160678,Lameroo,-35.32899,140.51669,PPL,AU,819
2160706,Lalor,-37.66667,145.01667,PPLX,AU,23219
2160731,Lake Haven,-33.24303,151.50434,PPLX,AU,3513
2160735,Lakes Entrance,-37.86679,148.00159,PPL,AU,4850
2160737,Lakes Creek,-23.36188,150.5763,PPL,AU,546
2160744,Lakemba,-33.91972,151.07592,PPLX,AU,16921
2160751,Lake Illawarra,-34.54658,150.85645,PPLX,AU,3120
2160769,Lake Cargelligo,-33.29884,146.37296,PPL,AU,1445
2160772,Lake Boga,-35.46299,143.63258,PPL,AU,961
2160774,Lake Albert,-35.16667,147.38333,PPLX,AU,5908
2160782,Laidley,-27.63278,152.39285,PPL,AU,3711
2160864,Lachlan,-42.83333,147.05,PPL,AU,825
2160880,Kyogle,-28.62278,152.99736,PPL,AU,2156
2160885,Kyneton,-37.24444,144.45148,PPL,AU,6904
2160910,Kyabram,-36.31335,145.05035,PPL,AU,7099
2160914,Kuttabul,-21.03333,148.9,PPL,AU,722
2160922,Kurri Kurri,-32.81933,151.47908,PPLX,AU,6048
2160931,Kurrajong Heights,-33.52772,150.62907,PPL,AU,1327
2160937,Kurnell,-34.01088,151.20512,PPLX,AU,2236
2160944,Kuranda,-16.81978,145.63818,PPL,AU,3010
2160964,Kundabung,-31.20942,152.83158,PPL,AU,609
2161022,Kowanyama,-15.47362,141.74567,PPL,AU,964
2161026,Koumala,-21.61667,149.25,PPL,AU,808
2161029,Kotara,-32.94282,151.69585,PPLX,AU,3846
2161034,Korumburra,-38.43194,145.82355,PPL,AU,4304
2161047,Koroit,-38.2918,142.36729,PPL,AU,2022
2161066,Kooyong,-37.95,145.05,PPLX,AU,803
2161068,Koo-Wee-Rup,-38.19941,145.49081,PPLX,AU,3079
2161072,Kootingal,-31.05857,151.0535,PPL,AU,2099
2161113,Koondrook,-35.63183,144.12476,PPL,AU,972
2161135,Koolewong,-33.46498,151.31569,PPLX,AU,868
2161185,Kogarah,-33.9681,151.13564,PPLX,AU,16416
2161198,Koah,-16.8857,145.55168,PPL,AU,610
2161235,Kleinton,-27.43333,151.95,PPL,AU,1552
2161251,Kirribilli,-33.84867,151.2162,PPLX,AU,3827
2161291,Kin Kin,-26.27085,152.87735,PPLX,AU,795
2161309,Kingston Beach,-42.98021,147.31941,PPLX,AU,1952
2161311,Kingston,-42.97638,147.30351,PPLX,AU,10154
2161313,Kingston,-34.23333,140.35,PPL,AU,1441
2161315,Kingston,-27.66667,153.11667,PPLX,AU,10518
